id,name,constellation_id,region_id,center_x,center_y,center_z,position_x,position_y,position_z,security_class,security_status,star_class,hidden,planet_count
30015552,IVP-SK3,20001084,10000140,-1.70084338623844e+19,-4.84398515062769e+17,-3.24688337491395e+18,-1797.79287779928,-343.19584352647,51.2009634421632,,,,0,6
30015553,IF7-1M3,20001084,10000140,-1.71068445432775e+19,-3.66107949717133e+17,-3.32913828618431e+18,-1808.19489497737,-351.89019450801,38.6976408194052,,,,0,11
30015554,U8D-SR3,20001084,10000140,-1.71335420766263e+19,-5.40628217307733e+17,-3.03246074406914e+18,-1811.01682647898,-320.531353562799,57.1444476591515,,,,0,5
30015555,E67-9S3,20001084,10000140,-1.70989034339489e+19,-2.60481742421213e+17,-2.93074135749428e+18,-1807.35551905903,-309.779605918189,27.5329418987407,,,,0,4
30015556,A2H-8Q3,20001084,10000140,-1.72299414833292e+19,-5.17842256052849e+17,-3.33248603165847e+18,-1821.20625180743,-352.244051483838,54.735969654105,,,,0,4
30015557,ETS-MV3,20001084,10000140,-1.73543433674778e+19,-3.83523742857216e+17,-3.23885551046933e+18,-1834.35554133736,-342.347297585131,40.5384916068319,,,,0,6
30015558,O7Q-8P3,20001084,10000140,-1.71421669822528e+19,-3.8259161690502e+17,-3.22165298075344e+18,-1811.92847972305,-340.528988759428,40.4399658159432,,,,0,5
30015559,E0B-NQ3,20001084,10000140,-1.70116415878634e+19,-1.28475288721386e+17,-2.89816082569181e+18,-1798.13193464994,-306.335840989371,13.5798487330058,,,,0,4
30015560,OR1-BP3,20001084,10000140,-1.70734458611927e+19,-5.70944042886855e+17,-3.11443739088351e+18,-1804.66465149548,-329.196291968131,60.3488329512792,,,,0,3
30015561,I5P-6K3,20001084,10000140,-1.70780818902394e+19,-2.17134971977224e+17,-3.41994092814478e+18,-1805.15468015237,-361.488041336394,22.9511846475837,,,,0,4
30015562,ITD-RQ3,20001084,10000140,-1.72279088864769e+19,-4.30940745730429e+17,-3.2813604416418e+18,-1820.99140615062,-346.840072355076,45.5504727652253,,,,0,2
30015563,EL0-DJ3,20001084,10000140,-1.7069288349216e+19,-3.65479593971391e+17,-3.46723277619683e+18,-1804.2252021328,-366.486793619753,38.6312235646738,,,,0,2
30015564,I8H-RS3,20001084,10000140,-1.72588292250504e+19,-4.56100930308626e+17,-3.17400248107379e+18,-1824.25968851667,-335.492326969119,48.2099063735621,,,,0,4
30015565,AHB-RN3,20001084,10000140,-1.70143542404496e+19,-3.19466728939549e+17,-3.01787443913322e+18,-1798.41866225455,-318.989579914538,33.7676598932219,,,,0,1
30015566,EL1-G04,20001084,10000140,-1.72953491376687e+19,-5.30474171057211e+17,-3.08863492669803e+18,-1828.11984632627,-326.468969351737,56.0711641235989,,,,0,7
30015567,E1Q-NL3,20001084,10000140,-1.70599104162746e+19,-3.7470533480083e+17,-3.27117820734665e+18,-1803.23395383875,-345.763809340856,39.606385139795,,,,0,5
30015568,APV-NQ3,20001084,10000140,-1.70248485936677e+19,-2.19595642502975e+17,-2.91907014005542e+18,-1799.52791626495,-308.545957261493,23.2112777273816,,,,0,6
30015569,AVG-DP3,20001084,10000140,-1.70977386834833e+19,-6.7040255115284e+17,-3.16427494481527e+18,-1807.23240483768,-334.464125575294,70.8616055700781,,,,0,1
30015570,A56-3P3,20001084,10000140,-1.70224242266031e+19,-2.78628417328514e+17,-3.01664584854615e+18,-1799.27166046403,-318.859717787017,29.4510469499198,,,,0,1
30015571,IFF-VN3,20001084,10000140,-1.71032945471648e+19,-5.41529982998625e+17,-3.18395062369391e+18,-1807.81966009219,-336.543846473766,57.2397643678882,,,,0,4
30015572,AL9-504,20001085,10000140,-1.70407199165349e+19,-8.0346844169589e+17,-2.71770182599552e+18,-1801.20551641573,-287.261309670749,84.9266812985014,,,,0,1
30015573,IG3-3F4,20001085,10000140,-1.74397167342591e+19,-5.47662872964985e+17,-2.65503174730446e+18,-1843.37951332649,-280.637077126264,57.8880113488306,,,,0,8
30015574,EN5-H54,20001085,10000140,-1.7149648119059e+19,-6.29463273888675e+17,-2.58877493610171e+18,-1812.7192365074,-273.633726656153,66.5343205488194,,,,0,6
30015575,OFP-5B4,20001085,10000140,-1.73116105479025e+19,-7.20007425400268e+17,-2.62481036641985e+18,-1829.83867874423,-277.442674646224,76.1048449152,,,,0,4
30015576,IBC-2C4,20001085,10000140,-1.73164911089062e+19,-5.54765171861537e+17,-2.56445520482312e+18,-1830.35455444937,-271.06312903168,58.6387249345454,,,,0,2
30015577,E5D-S34,20001085,10000140,-1.71504574286904e+19,-8.07433384582553e+17,-2.70156245991414e+18,-1812.80478060294,-285.555377329884,85.3457760923077,,,,0,3
30015578,ITC-594,20001085,10000140,-1.73216596761677e+19,-6.82278412501386e+17,-2.7052574703224e+18,-1830.90087243998,-285.94594023821,72.1168851050956,,,,0,3
30015579,ITJ-S74,20001085,10000140,-1.73025698512097e+19,-6.28189113185782e+17,-2.72432980740588e+18,-1828.88307634978,-287.961887858614,66.3996416562555,,,,0,4
30015580,IDT-GF4,20001085,10000140,-1.74543870517141e+19,-7.05948313370534e+17,-2.66788190661493e+18,-1844.93016710502,-281.995340037117,74.6187956010925,,,,0,3
30015581,OCT-Q44,20001085,10000140,-1.73148174502899e+19,-5.54009188617847e+17,-2.89127077170045e+18,-1830.17764859404,-305.607561707837,58.5588174426365,,,,0,7
30015582,IH9-574,20001085,10000140,-1.72706714732128e+19,-6.5280019279408e+17,-2.7110937236726e+18,-1825.51141513511,-286.562832704084,69.0010348234772,,,,0,1
30015583,EMG-J74,20001085,10000140,-1.71690275226275e+19,-5.3185702642239e+17,-2.51928218879162e+18,-1814.76764108089,-266.28833746961,56.2173320510318,,,,0,6
30015584,E46-Q94,20001085,10000140,-1.74122511226361e+19,-5.09765372919277e+17,-2.78964500320761e+18,-1840.47639588725,-294.865709502305,53.8822424332545,,,,0,2
30015585,E8J-214,20001085,10000140,-1.72241880579319e+19,-7.00164925621088e+17,-2.95284011350613e+18,-1820.59811426309,-312.115446271732,74.0074910336273,,,,0,1
30015586,O91-V44,20001085,10000140,-1.71704232590127e+19,-8.05816901671499e+17,-2.68322975525355e+18,-1814.91517053321,-283.617608918267,85.1749137137906,,,,0,8
30015587,UN4-924,20001085,10000140,-1.72388997724821e+19,-7.14910570293889e+17,-2.91633167311897e+18,-1822.15314371803,-308.256501077915,75.5661069053654,,,,0,5
30015588,E9T-V34,20001085,10000140,-1.72748319460975e+19,-6.64114356016834e+17,-2.88083716394321e+18,-1825.95117746601,-304.504728497708,70.1969428197514,,,,0,3
30015589,I6N-7D4,20001085,10000140,-1.72712539503438e+19,-5.7406630967164e+17,-2.43648050788962e+18,-1825.57298301643,-257.536192892405,60.6788568108357,,,,0,6
30015590,I8G-5C4,20001085,10000140,-1.74759779279402e+19,-5.57213039663665e+17,-2.82237499012796e+18,-1847.21232452285,-298.325271849547,58.8974647653885,,,,0,7
30015591,OD8-VB4,20001085,10000140,-1.74396264190757e+19,-6.94217615829934e+17,-2.78827726472441e+18,-1843.36996700407,-294.721139430557,73.378859892682,,,,0,4
30015592,ADM-JC4,20001085,10000140,-1.73108351735702e+19,-7.91950717246119e+17,-2.56404232101026e+18,-1829.75672161264,-271.019487178225,83.709256863554,,,,0,1
30015593,EKP-SC4,20001085,10000140,-1.73700267148975e+19,-5.18271144631393e+17,-2.61056411903418e+18,-1836.01327246765,-275.936845109386,54.7813032126275,,,,0,1
30015594,ES3-Q04,20001086,10000140,-1.74307779649729e+19,-3.48105344150663e+17,-3.30942496087157e+18,-1842.43468466742,-349.806494378313,36.7947639095677,,,,0,5
30015595,I7N-C44,20001086,10000140,-1.74046643265789e+19,-4.19049680386362e+17,-3.063028060156e+18,-1839.67447091124,-323.762321422569,44.2935861666133,,,,0,1
30015596,EL1-2K4,20001086,10000140,-1.76313092900892e+19,-4.32867351357902e+17,-2.76678804069453e+18,-1863.63086245702,-292.449726658345,45.7541151407328,,,,0,2
30015597,U26-314,20001086,10000140,-1.72378748264099e+19,-5.13190760440439e+17,-2.95393050901238e+18,-1822.04480683272,-312.230701167685,54.2443061799271,,,,0,5
30015598,OJ0-454,20001086,10000140,-1.73761973046065e+19,-5.27187582798056e+17,-2.97624363360888e+18,-1836.66550431453,-314.589200298504,55.7237714704967,,,,0,3
30015599,EN2-J44,20001086,10000140,-1.74014755273487e+19,-4.23043769802617e+17,-3.05145721599801e+18,-1839.33741456666,-322.539282230033,44.7157617510284,,,,0,1
30015600,ASK-C24,20001086,10000140,-1.7365429689364e+19,-4.47354551821733e+17,-3.10627347317744e+18,-1835.52736648535,-328.33336518571,47.285413438028,,,,0,2
30015601,ITD-CD4,20001086,10000140,-1.74981939739888e+19,-4.64332946550209e+17,-2.78431031652785e+18,-1849.56056244306,-294.301832675328,49.0800311768678,,,,0,3
30015602,IJN-GJ4,20001086,10000140,-1.7590582437907e+19,-4.38775439107041e+17,-2.72689290989547e+18,-1859.32603078464,-288.232808005533,46.3786005085659,,,,0,4
30015603,I9R-664,20001086,10000140,-1.74091525911692e+19,-4.50473867906605e+17,-2.96852506611933e+18,-1840.14888085276,-313.77334707111,47.6151254083576,,,,0,3
30015604,A8G-934,20001086,10000140,-1.75416675319508e+19,-3.52819516929042e+17,-3.37573279784412e+18,-1854.15572114545,-356.815238276548,37.2930523654159,,,,0,1
30015605,E98-C14,20001086,10000140,-1.74165752128438e+19,-3.00804573147583e+17,-3.24344501419112e+18,-1840.93345258283,-342.832408511299,31.7950684695414,,,,0,7
30015606,I74-254,20001086,10000140,-1.74463781350723e+19,-4.67218997132631e+17,-3.10304197920305e+18,-1844.08362394802,-327.991796003102,49.3850869641335,,,,0,1
30015607,OD5-424,20001086,10000140,-1.72437529151e+19,-4.75971342587527e+17,-2.90721673750834e+18,-1822.66612129751,-307.293051623664,50.3102106086832,,,,0,5
30015608,ERJ-174,20001086,10000140,-1.74385423433947e+19,-3.20252905744925e+17,-2.9746143848555e+18,-1843.25538011417,-314.416988569388,33.8507588471192,,,,0,5
30015609,E02-KD4,20001086,10000140,-1.75429052837539e+19,-4.3219199967987e+17,-2.85005016443846e+18,-1854.28655161427,-301.250540082345,45.6827304120389,,,,0,1
30015610,ESF-T64,20001086,10000140,-1.7402816513341e+19,-5.79792510018563e+17,-2.93672138599866e+18,-1839.47915689788,-310.411695429851,61.2841166650846,,,,0,1
30015611,ECK-8S3,20001086,10000140,-1.73368388163786e+19,-2.66956470808017e+17,-3.36453191730106e+18,-1832.50530882625,-355.631304268966,28.2173212292341,,,,0,5
30015612,I66-Q24,20001086,10000140,-1.72991527349459e+19,-5.07935993252824e+17,-2.97231192293865e+18,-1828.52188687571,-314.173618152746,53.6888768499356,,,,0,4
30015613,IHB-JJ8,20001087,10000141,-1.91614364752809e+19,-1.24179700389992e+18,-1.30169387402018e+19,-2025.36543354816,-1375.89151048406,131.258046881148,,,,0,4
30015614,OGL-3S8,20001087,10000141,-1.99029648697514e+19,-7.99515081621478e+17,-1.23812612614342e+19,-2103.74504668898,-1308.70034796126,84.508810808916,,,,0,1
30015615,E33-217,20001087,10000141,-1.85596395364144e+19,-1.10838340086594e+18,-1.21785473354073e+19,-1961.75544691863,-1287.27346907338,117.156217913434,,,,0,6
30015616,AHS-1V8,20001087,10000141,-1.93861419814167e+19,-1.23887684072641e+18,-1.31450983211275e+19,-2049.1168242877,-1389.43798887674,130.94938539016,,,,0,1
30015617,UBQ-SK8,20001087,10000141,-1.90192271008836e+19,-1.34701869425798e+18,-1.32267994222166e+19,-2010.33389081376,-1398.07380207593,142.379988327743,,,,0,4
30015618,EHR-VG8,20001087,10000141,-1.98459944950487e+19,-4.7108169436073e+17,-1.20548016078399e+19,-2097.72327333144,-1274.19353534881,49.7933743833021,,,,0,3
30015619,O1J-4H7,20001087,10000141,-1.85905003940719e+19,-1.04838651796693e+18,-1.26966397987708e+19,-1965.0174421469,-1342.03588566109,110.814542387121,,,,0,2
30015620,AKP-G18,20001087,10000141,-1.92997185639551e+19,-1.16166401670254e+18,-1.22230157597588e+19,-2039.98186185409,-1291.97378523611,122.787983451097,,,,0,7
30015621,ETM-578,20001087,10000141,-1.91539797958125e+19,-9.38652098300642e+17,-1.26841683144464e+19,-2024.57726190644,-1340.71764872784,99.2156050762734,,,,0,2
30015622,OPP-PM8,20001087,10000141,-1.92031411222381e+19,-8.60384535954958e+17,-1.3149800009665e+19,-2029.77361820981,-1389.93495774728,90.9427172086273,,,,0,1
30015623,ITV-PQ7,20001087,10000141,-1.8649705196588e+19,-8.6920851342134e+17,-1.29321139769543e+19,-1971.27539471067,-1366.92552593421,91.8754123627653,,,,0,3
30015624,IPD-908,20001087,10000141,-1.95538088114733e+19,7.86748663815103e+16,-1.1862000134032e+19,-2066.83922220851,-1253.8144034872,-8.31593993820316,,,,0,2
30015625,IG6-RQ7,20001087,10000141,-1.93990482577802e+19,-6.72191516789416e+16,-1.19485318940563e+19,-2050.48101877574,-1262.96081773873,7.10506993870684,,,,0,3
30015626,ET5-KL6,20001088,10000141,-1.83506833714846e+19,1.64904957921162e+18,-1.18325343163821e+19,-1939.66876285808,-1250.69986410408,-174.304678057462,,,,0,2
30015627,EN3-K26,20001088,10000141,-1.81956709068206e+19,8.8158007990612e+17,-1.147754027392e+19,-1923.28393241469,-1213.17696420846,-93.1830879720256,,,,0,2
30015628,IK3-FK6,20001088,10000141,-1.81858806759665e+19,3.07322392469155e+16,-1.22981015809274e+19,-1922.24910419688,-1299.91036279597,-3.24840025154337,,,,0,1
30015629,E96-576,20001088,10000141,-1.8080150068261e+19,1.6910394050607e+18,-1.16230724272649e+19,-1911.07337014421,-1228.55972495475,-178.743006151765,,,,0,4
30015630,IM8-1K6,20001088,10000141,-1.80890623077851e+19,1.37305635280909e+18,-1.21963101515767e+19,-1912.01539460521,-1289.15100022394,-145.132171008201,,,,0,6
30015631,OHC-R57,20001088,10000141,-1.82250633498207e+19,-1.94462637289516e+16,-1.28410692321247e+19,-1926.39071609119,-1357.30208881236,2.05547169801645,,,,0,10
30015632,OSF-4V6,20001088,10000141,-1.82747731379091e+19,9.99630043468923e+17,-1.24344902378244e+19,-1931.64504483806,-1314.32665520514,-105.660978966271,,,,0,3
30015633,I27-4V5,20001088,10000141,-1.7347853175163e+19,9.81341015972874e+17,-1.23726991339137e+19,-1833.66952746839,-1307.79533036824,-103.727827234589,,,,0,1
30015634,I4H-FP7,20001088,10000141,-1.89908660780712e+19,7.20628137288555e+17,-1.24164456252634e+19,-2007.3361283371,-1312.41933815247,-76.1704542135607,,,,0,3
30015635,E6H-P57,20001088,10000141,-1.87430665792321e+19,1.00302815696886e+18,-1.20638965691161e+19,-1981.14370064272,-1275.15487351424,-106.020159846626,,,,0,5
30015636,OC5-627,20001088,10000141,-1.79786707171748e+19,9.87688612479239e+17,-1.28936207438889e+19,-1900.34699427077,-1362.85678798876,-104.398768714717,,,,0,1
30015637,OPK-5L7,20001088,10000141,-1.86558917337551e+19,1.00018027174712e+18,-1.26889101830983e+19,-1971.92931220521,-1341.21886463984,-105.719138141167,,,,0,2
30015638,EPB-NP7,20001088,10000141,-1.88241283786859e+19,1.02361863350321e+18,-1.25946009184411e+19,-1989.71193960575,-1331.25036749995,-108.196574933603,,,,0,1
30015639,UKC-4K6,20001088,10000141,-1.80699257239144e+19,1.20823064765028e+18,-1.22665867742552e+19,-1909.99265609403,-1296.57924510231,-127.710080226045,,,,0,3
30015640,IVD-GL5,20001089,10000141,-1.81818672689052e+19,-7.77403414877115e+17,-1.09475880311663e+19,-1921.82488673576,-1157.16096795007,82.1716057898694,,,,0,1
30015641,IDF-JB7,20001089,10000141,-1.95304339470543e+19,-1.11494625505033e+18,-1.10516138730787e+19,-2064.36849708991,-1168.15650811622,117.849912148082,,,,0,1
30015642,E0V-JT5,20001089,10000141,-1.80658832845935e+19,-1.25140275040939e+18,-1.14670418173276e+19,-1909.56536992067,-1212.06727647104,132.273375088342,,,,0,2
30015643,OQ9-LB7,20001089,10000141,-1.89976039529779e+19,-1.16864976507907e+18,-1.19400420732626e+19,-2008.0483222767,-1262.06344297276,123.526377637125,,,,0,3
30015644,E8P-H87,20001089,10000141,-1.97284651816472e+19,-1.36248943596189e+18,-1.04626724819589e+19,-2085.30041510266,-1105.90535395569,144.015247016145,,,,0,1
30015645,EV8-817,20001089,10000141,-1.92770774663654e+19,-1.20111629153817e+18,-1.10456024738636e+19,-2037.58869595053,-1167.52110271781,126.95809219164,,,,0,4
30015646,I4P-R67,20001089,10000141,-1.95972874908323e+19,-1.3669337202471e+18,-1.06490613411869e+19,-2071.43492224299,-1125.60667192139,144.485008235756,,,,0,5
30015647,E23-BM6,20001089,10000141,-1.90609788347413e+19,-1.08421381310918e+18,-1.10075425753835e+19,-2014.74705256471,-1163.49816827419,114.601490471741,,,,0,4
30015648,EHL-827,20001089,10000141,-1.91654453259985e+19,-1.20617425305945e+18,-1.12938676100365e+19,-2025.78916940335,-1193.76274831722,127.492719146286,,,,0,10
30015649,O76-N37,20001089,10000141,-1.94407436940337e+19,-1.20799192115714e+18,-1.0848867553379e+19,-2054.88822986524,-1146.72620521442,127.684846815809,,,,0,2
30015650,I7D-TB8,20001089,10000141,-1.96737320330798e+19,-1.00837977015456e+18,-1.20854881248137e+19,-2079.51511673421,-1277.43710275227,106.585825806692,,,,0,3
30015651,I9M-V27,20001089,10000141,-1.95087296844112e+19,-1.18003071523081e+18,-1.06838927698656e+19,-2062.07435471834,-1129.28835683775,124.729345017363,,,,0,4
30015652,IDM-HT5,20001089,10000141,-1.83092018726584e+19,-1.67290127113163e+18,-1.09659196891104e+19,-1935.2841649725,-1159.09862572366,176.825803882698,,,,0,7
30015653,E33-L36,20001089,10000141,-1.83548395859977e+19,-1.30867711529255e+18,-1.12564107841973e+19,-1940.10807507876,-1189.80355870203,138.327280233315,,,,0,4
30015654,EGN-RP8,20001089,10000141,-2.02315137241701e+19,-1.09627499017544e+18,-1.16787942310111e+19,-2138.47268800282,-1234.44952425806,115.876357893577,,,,0,1
30015655,A0S-G38,20001090,10000141,-2.04001824562754e+19,5.98412507631779e+17,-1.02832480699186e+19,-2156.30098705375,-1086.9401786386,-63.2522519657552,,,,0,1
30015656,AFG-B38,20001090,10000141,-1.92835709609705e+19,1.44401462420451e+18,-1.21786680101706e+19,-2038.27505887187,-1287.28622440592,-152.632466212791,,,,0,1
30015657,IJF-M98,20001090,10000141,-2.04043236080135e+19,1.38783036259245e+18,-1.04214397893652e+19,-2156.73870713785,-1101.54705490964,-146.69378507449,,,,0,6
30015658,ONK-1V7,20001090,10000141,-1.94914414405001e+19,1.66618541293023e+18,-1.15973206757162e+19,-2060.24698589505,-1225.8377626683,-176.11593711069,,,,0,5
30015659,ODQ-NL8,20001090,10000141,-2.06948531534377e+19,8.48254605756979e+17,-1.05093855184983e+19,-2187.44770432006,-1110.84292581389,-89.6605825750349,,,,0,6
30015660,OJ2-KT8,20001090,10000141,-2.04203855816512e+19,1.44776496858231e+18,-1.13738987515175e+19,-2158.43645909095,-1202.22204664655,-153.028877926312,,,,0,1
30015661,I3R-028,20001090,10000141,-1.95256455081283e+19,8.64449793763514e+17,-1.18918742230125e+19,-2063.86235869606,-1256.972097184,-91.3724152980441,,,,0,6
30015662,E5P-VD8,20001090,10000141,-2.07035588177639e+19,1.12225409548462e+18,-9.95515130950139e+18,-2188.36789376541,-1052.26032369842,-118.622351491478,,,,0,2
30015663,I1T-ST7,20001090,10000141,-2.01008222744189e+19,6.34757471129334e+17,-1.07217749240654e+19,-2124.65859086414,-1133.29250369613,-67.0939176387061,,,,0,1
30015664,OL6-VP8,20001090,10000141,-2.08200721731855e+19,1.46783760884487e+18,-1.01822677334689e+19,-2200.68336515097,-1076.26654865386,-155.150557676172,,,,0,6
30015665,E5V-Q38,20001090,10000141,-2.01749946333346e+19,1.5169549680308e+18,-1.05446933885335e+19,-2132.49861538769,-1114.57497062137,-160.342266638634,,,,0,2
30015666,EB9-806,20001091,10000141,-1.85395643164585e+19,8.84757428673873e+17,-1.07921528866775e+19,-1959.63349449497,-1140.73146021393,-93.5189340017758,,,,0,3
30015667,AHF-566,20001091,10000141,-1.86726925319936e+19,1.6593896619827e+18,-1.06151924388865e+19,-1973.70515798025,-1122.02672612348,-175.397625668754,,,,0,1
30015668,ET1-J66,20001091,10000141,-1.88043044470809e+19,7.73000290200948e+17,-1.06986097879454e+19,-1987.61654838173,-1130.84394687622,-81.7061951443672,,,,0,6
30015669,EL6-JB6,20001091,10000141,-1.90419531243554e+19,1.55532313929221e+18,-1.02248226138779e+19,-2012.73603339013,-1080.76460306227,-164.397785540965,,,,0,2
30015670,EKB-F37,20001091,10000141,-1.95571659314269e+19,5.64600324463639e+17,-1.06646718855015e+19,-2067.1940700676,-1127.2567077574,-59.6783013848635,,,,0,3
30015671,EHS-647,20001091,10000141,-1.9323494438218e+19,7.49953178061283e+17,-1.11205555312429e+19,-2042.49497374665,-1175.44364713408,-79.2701134690187,,,,0,1
30015672,IFH-236,20001091,10000141,-1.87066498771085e+19,7.43130127807955e+17,-1.06780494318276e+19,-1977.29445219101,-1128.67071551979,-78.5489164881828,,,,0,1
30015673,AFK-PG7,20001091,10000141,-1.95352228833183e+19,4.62132151268339e+17,-1.13013418404755e+19,-2064.87468805242,-1194.55277509799,-48.8474069320224,,,,0,5
30015674,O31-PF6,20001091,10000141,-1.91413697307687e+19,8.19672226684405e+17,-1.04931044767816e+19,-2023.24437697961,-1109.12201834656,-86.6394227232229,,,,0,9
30015675,INJ-CT6,20001091,10000141,-1.95085266319269e+19,9.07187243045782e+17,-1.04125028113661e+19,-2062.05289205381,-1100.60241558977,-95.8897672515884,,,,0,5
30015676,IK7-G27,20001091,10000141,-1.92911876515454e+19,1.0856338476007e+18,-1.10133617651606e+19,-2039.08014370089,-1164.11325711896,-114.751588235929,,,,0,2
30015677,IR7-L76,20001091,10000141,-1.88530653318529e+19,6.75336622011543e+17,-1.06906451861699e+19,-1992.77057796891,-1130.00208780429,-71.3831372713568,,,,0,4
30015678,ITG-GP6,20001091,10000141,-1.9007591080296e+19,7.37734721918689e+17,-1.12166156218402e+19,-2009.10396246717,-1185.59720672186,-77.9786216356972,,,,0,3
30015679,I0R-C69,20001092,10000141,-2.03850656014332e+19,-9.65769630741634e+16,-1.21792559640168e+19,-2154.70313423614,-1287.3483711765,10.2081930516955,,,,0,4
30015680,ON7-S69,20001092,10000141,-2.05159564638152e+19,1.25229566440237e+18,-1.1792636806241e+19,-2168.53830930653,-1246.48269395461,-132.367756171872,,,,0,3
30015681,ISR-209,20001092,10000141,-2.03010590736052e+19,8.52350532582554e+17,-1.18254068683997e+19,-2145.82363723837,-1249.94649225789,-90.0935223821085,,,,0,1
30015682,ABM-F69,20001092,10000141,-2.03826481582135e+19,1.04196276556832e+18,-1.20535184074536e+19,-2154.4476102862,-1274.05790096095,-110.135551222831,,,,0,2
30015683,OV3-BCB,20001092,10000141,-2.11848883662763e+19,1.2157580273734e+18,-1.27681361830091e+19,-2239.24446718724,-1349.59305943805,-128.50572489058,,,,0,1
30015684,E16-4H8,20001092,10000141,-1.99950535027687e+19,1.13311263425315e+18,-1.16572460227173e+19,-2113.47882287933,-1232.17187684423,-119.770099944941,,,,0,3
30015685,E7N-3GB,20001092,10000141,-2.17108438152592e+19,8.5314738741442e+17,-1.21188981467346e+19,-2294.83800201071,-1280.96854485578,-90.1777500042964,,,,0,3
30015686,AJR-2P9,20001092,10000141,-2.06972555876046e+19,1.36079115656719e+18,-1.23195608013515e+19,-2187.70164181187,-1302.17860418455,-143.835738742484,,,,0,3
30015687,EVK-0V8,20001092,10000141,-1.98113772865053e+19,7.41507203235283e+17,-1.25841541584489e+19,-2094.06423150124,-1330.14614409748,-78.3773732254954,,,,0,1
30015688,OPN-VF9,20001092,10000141,-2.07414522719462e+19,4.74213587179469e+17,-1.20045332029133e+19,-2192.37323503289,-1268.88016075556,-50.1244157154504,,,,0,5
30015689,EFF-3G9,20001092,10000141,-2.06275570139228e+19,6.80226594295157e+17,-1.2185973624561e+19,-2180.33449676067,-1288.0584284563,-71.9000077495705,,,,0,2
30015690,E69-QK8,20001092,10000141,-2.00920553049492e+19,8.49300534894052e+17,-1.16898525336439e+19,-2123.73192146,-1235.61838776863,-89.7711373720565,,,,0,7
30015691,I12-M6F,20001093,10000141,-2.37161072902662e+19,2.31174779531588e+18,-1.45490513894278e+19,-2506.79451856287,-1537.83594528922,-244.351934770345,,,,0,7
30015692,U0H-JG9,20001093,10000141,-2.0068934344213e+19,6.06097124715188e+16,-1.31250887392164e+19,-2121.28803398184,-1387.32297439988,-6.40645166323876,,,,0,4
30015693,E04-FKC,20001093,10000141,-2.28792541874838e+19,4.97984557957762e+17,-1.23772847745055e+19,-2418.33907580315,-1308.28003296125,-52.6370093092734,,,,0,6
30015694,E58-Q6C,20001093,10000141,-2.21402222858655e+19,2.67848210268831e+17,-1.29073420023645e+19,-2340.22334216502,-1364.30712615402,-28.3115781646155,,,,0,1
30015695,ISH-6QB,20001093,10000141,-2.1337658321832e+19,7.60234079596002e+17,-1.33078239841816e+19,-2255.39226423087,-1406.63810503328,-80.356805618691,,,,0,2
30015696,EDC-KPB,20001093,10000141,-2.16001989631978e+19,5.37442313145957e+17,-1.28817740816851e+19,-2283.14283191977,-1361.60459480578,-56.8076973235395,,,,0,1
30015697,E34-GR9,20001093,10000141,-2.00151075399069e+19,1.51061853115016e+18,-1.34482162755744e+19,-2115.59853627739,-1421.47758194255,-159.672504731875,,,,0,5
30015698,E16-HD9,20001093,10000141,-1.97989090187864e+19,1.41161350404022e+18,-1.31981563027703e+19,-2092.74633456347,-1395.04622196154,-149.207665109092,,,,0,7
30015699,OB3-GLC,20001093,10000141,-2.30726291506977e+19,4.39395248484564e+17,-1.20609599244038e+19,-2438.77882554282,-1274.84446992322,-46.4441144114637,,,,0,6
30015700,AMG-MGC,20001093,10000141,-2.16399312236458e+19,9.32865582663909e+17,-1.41585309314939e+19,-2287.34253516289,-1496.55790031524,-98.603969890861,,,,0,1
30015701,IBQ-QLC,20001093,10000141,-2.26146008319832e+19,1.27999166577993e+18,-1.28600707549624e+19,-2390.36519405401,-1359.31055136108,-135.295225827394,,,,0,4
30015702,O7H-QDC,20001093,10000141,-2.2219924922257e+19,1.78120517241477e+18,-1.29078792736366e+19,-2348.647917479,-1364.36391577229,-188.273535281137,,,,0,5
30015703,E7V-FV9,20001093,10000141,-2.02464825808586e+19,4.91337799462983e+17,-1.35109383943856e+19,-2140.05489740324,-1428.10731513208,-51.9344463820192,,,,0,5
30015704,UM9-DVB,20001093,10000141,-2.16768993712103e+19,1.08995757877503e+18,-1.29964335331752e+19,-2291.2500714437,-1373.72410839117,-115.208606981666,,,,0,3
30015705,OV7-D99,20001094,10000141,-2.0826307152965e+19,-1.41089649138743e+18,-1.14270386251287e+19,-2201.34240303368,-1207.83893571926,149.131876811892,,,,0,6
30015706,AF2-FF9,20001094,10000141,-2.14256905229042e+19,-1.38228500820863e+18,-1.03595123567229e+19,-2264.6972752263,-1095.00132011444,146.107640653624,,,,0,4
30015707,IN6-BD9,20001094,10000141,-2.13659678117217e+19,-1.20231375024391e+18,-1.04617177431615e+19,-2258.3845796733,-1105.80443798519,127.084663676708,,,,0,5
30015708,O0B-FL8,20001094,10000141,-2.07259996979587e+19,-1.52650552910215e+18,-1.02861403727833e+19,-2190.73989667363,-1087.24589529262,161.351761740416,,,,0,4
30015709,U6H-NM8,20001094,10000141,-2.08253677486687e+19,-1.14567937729796e+18,-1.02395099781932e+19,-2201.24310792121,-1082.31705869535,121.098405732874,,,,0,5
30015710,EGB-859,20001094,10000141,-2.04499608396187e+19,-1.10611349753471e+18,-1.1920549416827e+19,-2161.56256632477,-1260.00306756178,116.916288942008,,,,0,1
