solar_system_id,security,security_class,frost_line,luminosity,center_x,center_y,center_z,min_x,min_y,min_z,max_x,max_y,max_z,habitable_zone_inner,habitable_zone_outer,remnant_dust_mass,remnant_gas_mass,potential,system_radius
30008342,0.0,D1,17291294720.0,7.01533784406034e+23,-1.03529074297159e+19,-2.10234913726222e+17,-8.60653889445012e+18,-1.03529165830017e+19,-2.10234913726222e+17,-8.6065480477359e+18,-1.03528982764301e+19,-2.10234913726222e+17,-8.60652974116434e+18,6104194048.0,8794005504.0,5.03552986742239e+23,4.15504203397105e+26,0.665500044822693,9153286242304.0
30008343,0.0,D1,86924304384.0,1.77286653613093e+25,-1.01212635440695e+19,-8.66581923422757e+16,-8.31783328995015e+18,-1.01212750578007e+19,-8.66581923422757e+16,-8.31784480368143e+18,-1.01212520303382e+19,-8.66581923422757e+16,-8.31782177621887e+18,30686527488.0,44208537600.0,6.43897667535188e+25,2.2454333165732e+28,0.674394547939301,11513731481600.0
30008344,0.0,D1,394512891904.0,3.65187536096081e+26,-1.05370436189582e+19,-4.94763904372335e+17,-8.52100896153764e+18,-1.05370570346246e+19,-4.94763904372335e+17,-8.52102237720405e+18,-1.05370302032917e+19,-4.94763904372335e+17,-8.52099554587123e+18,139344117760.0,200746074112.0,6.98102198287303e+26,7.41505560127208e+28,0.668761312961578,13415665893376.0
30008345,0.0,D1,969991389184.0,2.20764553027309e+27,-1.07008751199541e+19,-3.50161566949234e+17,-8.46992786546102e+18,-1.07008869465609e+19,-3.50161566949234e+17,-8.46993969206788e+18,-1.07008632933472e+19,-3.50161566949234e+17,-8.46991603885417e+18,342552084480.0,493497581568.0,8.13373835968577e+26,1.12731888776615e+29,0.67089831829071,11826606637056.0
30008346,0.0,D1,16648282112.0,6.50327928700426e+23,-9.66412371824649e+18,1.81272277992691e+16,-8.8301027010706e+18,-9.66413405686213e+18,1.81272277992691e+16,-8.83011303968624e+18,-9.66411337963086e+18,1.81272277992691e+16,-8.83009236245497e+18,5879525888.0,8470337024.0,1.87278189578351e+26,2.57893651844475e+28,0.654856979846954,10338615427072.0
30008347,0.0,D1,148498759680.0,5.1741530706765e+25,-1.02177437319234e+19,1.46037507207881e+17,-8.90684858111282e+18,-1.02177576372739e+19,1.46037507207881e+17,-8.90686248646323e+18,-1.0217729826573e+19,1.46037507207881e+17,-8.9068346757624e+18,52445843456.0,75556085760.0,2.08989933566131e+26,2.17213864698421e+28,0.654227614402771,13905350885376.0
30008348,0.0,D1,258129444864.0,1.56339494885366e+26,-1.08443718439925e+19,-4.13372838624512e+17,-8.59317312828431e+18,-1.08443827539783e+19,-4.13372838624512e+17,-8.59318403827004e+18,-1.08443609340068e+19,-4.13372838624512e+17,-8.59316221829857e+18,91164950528.0,131336765440.0,1.94938402969143e+26,3.52020356429513e+28,0.666622042655945,10909985538048.0
30008349,0.0,D1,51329826816.0,6.18205907080454e+24,-1.02178323031826e+19,-4.16681989565066e+17,-8.68039651316739e+18,-1.02178422501018e+19,-4.16681989565066e+17,-8.68040646008655e+18,-1.02178223562635e+19,-4.16681989565066e+17,-8.68038656624822e+18,18133813248.0,26124474368.0,4.43929704454116e+25,1.32874500767454e+28,0.66258031129837,9946918813696.0
30008350,0.0,D1,8421801984.0,1.66419265230408e+23,-9.79907885645671e+18,3.04315708748183e+17,-8.80358166219133e+18,-9.79908956495061e+18,3.04315708748183e+17,-8.80359237068523e+18,-9.79906814796282e+18,3.04315708748183e+17,-8.80357095369744e+18,2973228288.0,4283380480.0,1.78482440739241e+25,3.88005391130707e+27,0.655474543571472,10708494319616.0
30008351,0.0,D1,410723811328.0,3.95815993447235e+26,-1.05068071783376e+19,3.62826051464353e+17,-8.97261942207464e+18,-1.05068164584099e+19,3.62826051464353e+17,-8.97262870214696e+18,-1.05067978982653e+19,3.62826051464353e+17,-8.97261014200233e+18,144976216064.0,208859938816.0,1.12940559526168e+26,5.96323344490111e+28,0.651800155639648,9280072712192.0
30008352,0.0,D1,454082691072.0,4.83797370371911e+26,-1.02772901887783e+19,-1.2852558599243e+16,-9.20723595340089e+18,-1.02773020257168e+19,-1.2852558599243e+16,-9.2072477903394e+18,-1.02772783518398e+19,-1.2852558599243e+16,-9.20722411646237e+18,160282525696.0,230910984192.0,1.16904257542146e+26,8.92900804451158e+28,0.644799828529358,11836938256384.0
30008353,0.0,D1,298434068480.0,2.08973110135535e+26,-1.03497859530557e+19,-3.72979108185834e+17,-8.73661533951907e+18,-1.03497973080555e+19,-3.72979108185834e+17,-8.73662669451883e+18,-1.03497745980559e+19,-3.72979108185834e+17,-8.7366039845193e+18,105354231808.0,151778557952.0,1.07164736382737e+26,7.83997366516404e+28,0.661078035831451,11355000143872.0
30008354,0.0,D1,47087689728.0,5.20245510306373e+24,-9.68596175356932e+18,1.26654563128704e+17,-9.07334653062953e+18,-9.68597226587006e+18,1.26654563128704e+17,-9.07335704293027e+18,-9.68595124126858e+18,1.26654563128704e+17,-9.07333601832879e+18,16622294016.0,23946903552.0,1.00301876587002e+25,5.72938339143851e+27,0.646784067153931,10512300507136.0
30008355,0.0,D1,1157364056064.0,3.14292142782582e+27,-1.03467090131621e+19,2.59397215264654e+16,-8.94432569163479e+18,-1.03467188152715e+19,2.59397215264654e+16,-8.94433549374427e+18,-1.03466992110526e+19,2.59397215264654e+16,-8.94431588952531e+18,408711790592.0,588810551296.0,1.22048381158145e+26,1.27092777617398e+28,0.653635561466217,9802109419520.0
30008356,0.0,D1,42652405760.0,4.26855265553517e+24,-1.02820646133474e+19,-4.21621525770742e+17,-8.37501766664551e+18,-1.02820717164895e+19,-4.21621525770742e+17,-8.37502476978755e+18,-1.02820575102054e+19,-4.21621525770742e+17,-8.37501056350347e+18,15063792640.0,21701648384.0,3.40949003221945e+25,6.7239615866915e+27,0.673217236995697,7103141904384.0
30008357,0.0,D1,1128064352256.0,2.98580445801798e+27,-1.05075585670834e+19,-5.86178187333758e+16,-8.31524666590763e+18,-1.05075706506705e+19,-5.86178187333758e+16,-8.31525874949467e+18,-1.05075464834964e+19,-5.86178187333758e+16,-8.3152345823206e+18,398359724032.0,573896851456.0,1.0707386772143e+27,1.77115906159621e+29,0.675753653049469,12083587448832.0
30008358,0.0,D1,615925940224.0,8.90124171018393e+26,-9.62636257030034e+18,-2.57602578032557e+16,-9.28895171956267e+18,-9.62637381562537e+18,-2.57602578032557e+16,-9.2889629648877e+18,-9.62635132497531e+18,-2.57602578032557e+16,-9.28894047423764e+18,217432424448.0,313243959296.0,9.52415542234865e+25,6.98713458453366e+28,0.639905989170074,11245325385728.0
30008359,0.0,D1,11428702208.0,3.06469594354592e+23,-8.25747925803555e+18,4.09580242285107e+17,-9.18771625436017e+18,-8.25748915882721e+18,4.09580242285107e+17,-9.18772615515184e+18,-8.25746935724388e+18,4.09580242285107e+17,-9.1877063535685e+18,4034300416.0,5812013568.0,4.0530710498634e+24,2.38985848373648e+27,0.633096039295197,9900791955456.0
30008360,0.0,D1,615519879168.0,8.88950884308328e+26,-8.63528343380533e+18,1.40731716522481e+17,-8.34596824088883e+18,-8.6352922105386e+18,1.40731716522481e+17,-8.3459770176221e+18,-8.63527465707206e+18,1.40731716522481e+17,-8.34595946415556e+18,217289392128.0,313037914112.0,1.40297781963754e+26,4.9430129177053e+28,0.662570118904114,8776733163520.0
30008361,0.0,D1,98683232256.0,2.28496913478849e+25,-9.25007966635852e+18,2.01319002268881e+17,-8.65186143788732e+18,-9.25008777645473e+18,2.01319002268881e+17,-8.65186954798353e+18,-9.25007155626231e+18,2.01319002268881e+17,-8.65185332779111e+18,34836664320.0,50187436032.0,4.9057234296135e+25,3.25113516413575e+28,0.657599091529846,8110096252928.0
30008362,0.0,D1,398243987456.0,3.72127717725445e+26,-9.56406219733971e+18,5.38633970408398e+17,-8.48582216865266e+18,-9.56407230697923e+18,5.38633970408398e+17,-8.48583227829218e+18,-9.56405208770019e+18,5.38633970408398e+17,-8.48581205901314e+18,140564430848.0,202504110080.0,9.26924078833126e+25,9.69263831662402e+28,0.663336873054504,10109639983104.0
30008363,0.0,D1,175013003264.0,7.18677770414095e+25,-9.39073868240353e+18,4.27711800234243e+17,-9.03638411382128e+18,-9.39074744008092e+18,4.27711800234243e+17,-9.03639287149866e+18,-9.39072992472615e+18,4.27711800234243e+17,-9.0363753561439e+18,61776072704.0,88997683200.0,4.20810094582337e+24,3.11482157636532e+27,0.645370364189148,8757677391872.0
30008364,0.0,D1,181131608064.0,7.69807394949819e+25,-7.96396726609177e+18,5.76507423281811e+17,-9.35723669167103e+18,-7.96397879360376e+18,5.76507423281811e+17,-9.35724821918301e+18,-7.96395573857979e+18,5.76507423281811e+17,-9.35722516415904e+18,63926824960.0,92096167936.0,7.86815171929021e+23,3.273011054631e+28,0.625103056430817,11527511867392.0
30008365,0.0,D1,7373420544.0,1.27565008884424e+23,-9.49677922851011e+18,1.78971551806644e+17,-9.10700060005766e+18,-9.49679213176454e+18,1.78971551806644e+17,-9.10701350331209e+18,-9.49676632525569e+18,1.78971551806644e+17,-9.10698769680324e+18,2603781632.0,3751137536.0,9.30856094566157e+25,9.84107646228006e+27,0.644616544246674,12903254065152.0
30008366,0.0,D1,268376260608.0,1.68998093390603e+26,-9.47497635672595e+18,-2.93995342782462e+17,-9.12019345678314e+18,-9.47498791652144e+18,-2.93995342782462e+17,-9.12020501657864e+18,-9.47496479693045e+18,-2.93995342782462e+17,-9.12018189698765e+18,94774484992.0,136536842240.0,1.01343368228188e+26,3.2827771446359e+28,0.64484977722168,11559795425280.0
30008367,0.0,D1,83865018368.0,1.65027097381501e+25,-9.42418341481764e+18,-3.90814336889353e+17,-9.3618318968945e+18,-9.42419729342645e+18,-3.90814336889353e+17,-9.3618457755033e+18,-9.42416953620884e+18,-3.90814336889353e+17,-9.3618180182857e+18,29625884672.0,42680524800.0,3.34428291329446e+26,5.35368029626191e+28,0.63687926530838,13878609051648.0
30008368,0.0,D1,9013701632.0,1.90633823390087e+23,-9.57872751739418e+18,-4.11669014144481e+17,-8.31598993553143e+18,-9.57873882041919e+18,-4.11669014144481e+17,-8.31600123855644e+18,-9.57871621436917e+18,-4.11669014144481e+17,-8.31597863250642e+18,3181624832.0,4583606784.0,6.78375842776531e+24,4.50764343037261e+27,0.671551704406738,11303025377280.0
30008369,0.0,D1,91437588480.0,1.96174736038766e+25,-8.20991871447693e+18,4.03727965699957e+17,-8.7515140742018e+18,-8.20992707961334e+18,4.03727965699957e+17,-8.75152243933821e+18,-8.20991034934052e+18,4.03727965699957e+17,-8.75150570906538e+18,32273840128.0,46495301632.0,2.48201610206235e+25,2.93260800309133e+28,0.645747065544128,8365136674816.0
30008370,0.0,D1,39444144128.0,3.65055300611189e+24,-9.48999092449487e+18,-1.56726631820664e+17,-8.55864182750565e+18,-9.48999640755951e+18,-1.56726631820664e+17,-8.55864731057028e+18,-9.48998544143023e+18,-1.56726631820664e+17,-8.55863634444101e+18,13921692672.0,20056283136.0,2.9567899847045e+24,7.52517127068299e+27,0.662996530532837,5483064721408.0
30008371,0.0,D1,139008950272.0,4.53397449733087e+25,-8.21069712347018e+18,5.43222448692432e+17,-9.29260878808986e+18,-8.21070891413923e+18,5.43222448692432e+17,-9.29262057875891e+18,-8.21068533280113e+18,5.43222448692432e+17,-9.29259699742081e+18,49074774016.0,70699565056.0,1.21770591639139e+26,5.05255670853513e+28,0.62909197807312,11790668791808.0
30008372,0.0,D1,134329286656.0,4.23384551008301e+25,-9.12505456115187e+18,2.0757925384889e+17,-8.98770655302035e+18,-9.12506527653943e+18,2.0757925384889e+17,-8.98771726840791e+18,-9.12504384576431e+18,2.0757925384889e+17,-8.98769583763279e+18,47410024448.0,68301238272.0,2.35537597581612e+24,4.03132323372875e+28,0.646142303943634,10715387658240.0
30008373,0.0,D1,7992381952.0,1.49880813412406e+23,-9.17100323098192e+18,-1.27269936231894e+17,-9.19808938725136e+18,-9.17101417353384e+18,-1.27269936231894e+17,-9.19810032980329e+18,-9.17099228842999e+18,-1.27269936231894e+17,-9.19807844469944e+18,2821582848.0,4064912384.0,3.50263986401556e+25,1.28232567991703e+28,0.640526294708252,10942552211456.0
30008374,0.0,D1,8194631680.0,1.57562360102432e+23,-9.4751833913623e+18,1.93852473397016e+17,-8.74065284591791e+18,-9.47519281593233e+18,1.93852473397016e+17,-8.74066227048794e+18,-9.47517396679228e+18,1.93852473397016e+17,-8.74064342134789e+18,2892083712.0,4166479616.0,4.53138323419167e+22,3.7862349515398e+27,0.656211316585541,9424569630720.0
30008375,0.0,D1,301580845056.0,2.13403280192277e+26,-9.0649192768953e+18,3.31472329925947e+17,-8.72511956074142e+18,-9.06493094743726e+18,3.31472329925947e+17,-8.72513123128338e+18,-9.06490760635334e+18,3.31472329925947e+17,-8.72510789019946e+18,106459086848.0,153370263552.0,5.40911570630376e+23,1.93675258479347e+27,0.653534412384033,11670541828096.0
30008376,0.0,D1,11892624384.0,3.31855448705357e+23,-8.76724803168676e+18,3.46946031792285e+18,-9.26859885756512e+18,-8.76725478084449e+18,3.46946031792285e+18,-9.26860560672285e+18,-8.76724128252904e+18,3.46946031792285e+18,-9.2685921084074e+18,4198522880.0,6048600576.0,2.45069975640131e+25,7.97130917030656e+27,0.604314267635345,6749157851136.0
30008377,0.0,D1,122717634560.0,3.53351971359495e+25,-5.94556085785435e+18,3.21644233935522e+18,-1.00232990711241e+19,-5.94556891364426e+18,3.21644233935522e+18,-1.0023307126914e+19,-5.94555280206445e+18,3.21644233935522e+18,-1.00232910153342e+19,43315064832.0,62401835008.0,5.68904973136591e+23,1.01732335535857e+28,0.569752991199493,8055789977600.0
30008378,0.0,D1,249667862528.0,1.46257749729901e+26,-8.84145943980964e+18,2.6441185388821e+18,-8.78518819177422e+18,-8.84147096763628e+18,2.6441185388821e+18,-8.78519971960086e+18,-8.841447911983e+18,2.6441185388821e+18,-8.78517666394759e+18,88132075520.0,126967447552.0,4.77357833376708e+25,2.34868526241958e+28,0.62875372171402,11527826440192.0
30008379,0.0,D1,649410379776.0,9.89536995245547e+26,-8.3085267889473e+18,1.03910082103733e+18,-9.82748295616894e+18,-8.30853915584711e+18,1.03910082103733e+18,-9.82749532306874e+18,-8.3085144220475e+18,1.03910082103733e+18,-9.82747058926914e+18,229263228928.0,330288005120.0,5.59948794981885e+25,4.40855625758664e+28,0.611664295196533,12366900101120.0
30008380,0.0,D1,97346756608.0,2.22349674366865e+25,-6.86592992169233e+18,1.47230285815426e+18,-8.9013898709927e+18,-6.86594169214437e+18,1.47230285815426e+18,-8.90140164144474e+18,-6.86591815124029e+18,1.47230285815426e+18,-8.90137810054066e+18,34363215872.0,49505357824.0,9.76400460048104e+24,4.15836835086242e+27,0.622925519943237,11770452246528.0
30008381,0.0,D1,129990590464.0,3.96476469895422e+25,-6.41049162104487e+18,2.37641518261705e+18,-1.10834922954521e+19,-6.41050261314996e+18,2.37641518261705e+18,-1.10835032875572e+19,-6.41048062893977e+18,2.37641518261705e+18,-1.1083481303347e+19,45884768256.0,66103881728.0,4.49156174335659e+25,4.15972485063462e+28,0.555389165878296,10992104767488.0
30008382,0.0,D1,344893685760.0,2.79102705823111e+26,-7.35118900446201e+18,2.99045037062625e+18,-9.82879953431991e+18,-7.35119592398536e+18,2.99045037062625e+18,-9.82880645384326e+18,-7.35118208493866e+18,2.99045037062625e+18,-9.82879261479656e+18,121747079168.0,175394897920.0,9.58892563014026e+25,4.08863481783815e+28,0.588116824626923,6919523139584.0
30008383,0.0,D1,54014095360.0,6.84554118535418e+24,-8.68781733360561e+18,1.35909066245494e+18,-9.61171783348181e+18,-8.68782902768534e+18,1.35909066245494e+18,-9.61172952756155e+18,-8.68780563952588e+18,1.35909066245494e+18,-9.61170613940208e+18,19064313856.0,27464998912.0,1.13485608932079e+24,1.96793513806442e+28,0.61818391084671,11694079213568.0
30008384,0.0,D1,356221747200.0,2.97738086301719e+26,-8.64261287298915e+18,8.15218902928843e+17,-9.73548847575989e+18,-8.6426241276163e+18,8.15218902928843e+17,-9.73549973038704e+18,-8.642601618362e+18,8.15218902928843e+17,-9.73547722113274e+18,125739311104.0,181146304512.0,1.57097386859624e+24,2.12577651889073e+27,0.617720901966095,11254627303424.0
30008385,0.0,D1,186326564864.0,8.14597611417171e+25,-6.14599775971285e+18,1.8534465547508e+18,-9.66786791136353e+18,-6.14600635855238e+18,1.8534465547508e+18,-9.66787651020306e+18,-6.14598916087332e+18,1.8534465547508e+18,-9.667859312524e+18,65764806656.0,94744051712.0,6.95352044478314e+22,3.59320875281873e+28,0.592666923999786,8598839623680.0
30008386,0.0,D1,47171342336.0,5.22095603444816e+24,-9.86628967537869e+18,-2.19330784136059e+17,-7.21742237383366e+18,-9.86630081274073e+18,-2.19330784136059e+17,-7.21743351119571e+18,-9.86627853801664e+18,-2.19330784136059e+17,-7.21741123647161e+18,16650291200.0,23987236864.0,1.09137532651072e+25,1.62183856537468e+28,0.709438502788544,11137361903616.0
30008387,0.0,D1,892597698560.0,1.86941222904356e+27,-9.75411745863194e+18,-4.41525899777649e+17,-7.57068286019621e+18,-9.75412978211288e+18,-4.41525899777649e+17,-7.57069518367714e+18,-9.75410513515101e+18,-4.41525899777649e+17,-7.57067053671527e+18,315288518656.0,454220316672.0,3.20555597304567e+25,4.41577864488554e+27,0.697113275527954,12323480666112.0
30008388,0.0,D1,71057326080.0,1.18470789636531e+25,-9.93656834647754e+18,-4.18372286627136e+17,-7.37122699867778e+18,-9.93658230614981e+18,-4.18372286627136e+17,-7.37124095835005e+18,-9.93655438680527e+18,-4.18372286627136e+17,-7.37121303900551e+18,25097213952.0,36156293120.0,1.30328137672026e+26,1.77956454337007e+28,0.705110371112823,13959672365056.0
30008389,0.0,D1,84594728960.0,1.67911395697221e+25,-9.88446872986718e+18,-4.19897251835295e+17,-7.40955971401931e+18,-9.88448114017911e+18,-4.19897251835295e+17,-7.40957212433124e+18,-9.88445631955525e+18,-4.19897251835295e+17,-7.40954730370738e+18,29872539648.0,43035865088.0,2.37216735519351e+26,3.65972753485979e+28,0.703428268432617,12410312196096.0
30008390,0.0,D1,14424823808.0,4.88218914558186e+23,-1.02218569150446e+19,-4.41197073383002e+17,-7.41821900867546e+18,-1.02218634378822e+19,-4.41197073383002e+17,-7.41822553151307e+18,-1.0221850392207e+19,-4.41197073383002e+17,-7.41821248583786e+18,5094795776.0,7339816448.0,7.54455783947377e+25,8.81593097907927e+27,0.705794513225555,6522837401600.0
30008391,0.0,D1,23168505856.0,1.25947508652336e+24,-9.84666886826576e+18,-5.03971982030845e+17,-7.26033769953387e+18,-9.84667748406426e+18,-5.03971982030845e+17,-7.26034631533237e+18,-9.84666025246726e+18,-5.03971982030845e+17,-7.26032908373537e+18,8182601728.0,11788262400.0,2.51963339433036e+25,6.64832580391861e+27,0.707625150680542,8615798243328.0
30008392,0.0,D1,11867166720.0,3.30436202333186e+23,-9.91561885545483e+18,-6.52850511458908e+17,-7.2890133271461e+18,-9.91562738371707e+18,-6.52850511458908e+17,-7.28902185540834e+18,-9.91561032719259e+18,-6.52850511458908e+17,-7.28900479888387e+18,4190980864.0,6037735424.0,1.01323687858104e+25,2.00950019774022e+27,0.706807971000671,8528262070272.0
30008393,0.0,D1,270302806016.0,1.71433100501821e+26,-9.77016281965643e+18,-3.41362724878197e+17,-7.61029153195009e+18,-9.77017171476786e+18,-3.41362724878197e+17,-7.61030042706151e+18,-9.77015392454501e+18,-3.41362724878197e+17,-7.61028263683866e+18,95476006912.0,137547481088.0,2.15782762603833e+26,3.45489677761191e+28,0.696072697639465,8895111102464.0
30008394,0.0,D1,18181705728.0,7.75644731643667e+23,-9.71071259102707e+18,-3.48379579949779e+17,-7.25950056628474e+18,-9.71072214431546e+18,-3.48379579949779e+17,-7.25951011957313e+18,-9.71070303773869e+18,-3.48379579949779e+17,-7.25949101299636e+18,6420207616.0,9249270784.0,1.10097893205979e+24,4.32143756847401e+26,0.706636726856232,9553288626176.0
30008395,0.0,D1,140059541504.0,4.60276747883635e+25,-1.01298946679543e+19,-3.70533891002821e+17,-7.23691282749387e+18,-1.01299058695718e+19,-3.70533891002821e+17,-7.23692402911141e+18,-1.01298834663368e+19,-3.70533891002821e+17,-7.23690162587633e+18,49465778176.0,71262863360.0,4.36538509155522e+24,1.26097352937953e+27,0.711194932460785,11201617592320.0
30008396,0.0,D1,14350178304.0,4.83179170402376e+23,-9.6943462714484e+18,-3.44807629126836e+17,-7.64214109942489e+18,-9.6943531965963e+18,-3.44807629126836e+17,-7.64214802457279e+18,-9.6943393463005e+18,-3.44807629126836e+17,-7.642134174277e+18,5069445120.0,7303294976.0,1.73601257013268e+26,1.27782833419707e+28,0.694413185119629,6925147701248.0
30008397,0.0,D1,136421556224.0,4.36676260216892e+25,-9.85536728453236e+18,-3.34592522210164e+17,-7.32686281824854e+18,-9.85538228248024e+18,-3.34592522210164e+17,-7.32687781619642e+18,-9.85535228658448e+18,-3.34592522210164e+17,-7.32684782030065e+18,48188461056.0,69422694400.0,1.79590656559585e+26,3.45366353160491e+28,0.705902457237244,14997948203008.0
30008398,0.0,D1,174847426560.0,7.17318568193884e+25,-1.0125210360784e+19,-3.91973560966836e+17,-7.53874017858608e+18,-1.01252183032671e+19,-3.91973560966836e+17,-7.53874812106917e+18,-1.01252024183009e+19,-3.91973560966836e+17,-7.53873223610298e+18,61749178368.0,88958935040.0,2.73563130131032e+26,6.40509441526031e+28,0.701140880584717,7942482952192.0
30008399,0.0,D1,208737353728.0,1.02233663437418e+26,-9.88386986537699e+18,-5.10769497314621e+17,-7.62387682254193e+18,-9.88388052544733e+18,-5.10769497314621e+17,-7.62388748261227e+18,-9.88385920530664e+18,-5.10769497314621e+17,-7.62386616247159e+18,73715769344.0,106198605824.0,8.43071947923274e+24,1.64280150436962e+27,0.696293354034424,10660070031360.0
30008400,0.0,D1,190771380224.0,8.53925516379998e+25,-1.0097996581579e+19,-3.40217418845239e+17,-7.3499805281362e+18,-1.00980077261725e+19,-3.40217418845239e+17,-7.34999167272973e+18,-1.00979854369854e+19,-3.40217418845239e+17,-7.34996938354266e+18,67368509440.0,97054425088.0,7.89201056513692e+24,1.56671547346739e+27,0.707274198532104,11144593932288.0
30008401,0.0,D1,17766825984.0,7.40650393444712e+23,-9.75544606989886e+18,-4.77755863915708e+17,-7.32076139179065e+18,-9.75545698609749e+18,-4.77755863915708e+17,-7.32077230798927e+18,-9.75543515370024e+18,-4.77755863915708e+17,-7.32075047559203e+18,6274221056.0,9038954496.0,1.75597612079628e+25,1.41911835176716e+28,0.704973578453064,10916198350848.0
30008402,0.0,D1,288215007232.0,1.94906693016081e+26,-1.01767979490668e+19,-2.19175787763905e+17,-7.52319010272534e+18,-1.01768080602404e+19,-2.19175787763905e+17,-7.52320021389889e+18,-1.01767878378932e+19,-2.19175787763905e+17,-7.52317999155179e+18,101773631488.0,146620153856.0,3.34145129196228e+25,1.77955486251878e+28,0.702107131481171,10111174049792.0
30008403,0.0,D1,363080908800.0,3.09314617246336e+26,-9.8213372275143e+18,-3.45974603034888e+17,-7.36253435605244e+18,-9.82134393273833e+18,-3.45974603034888e+17,-7.36254106127647e+18,-9.82133052229027e+18,-3.45974603034888e+17,-7.36252765082841e+18,128222863360.0,184724242432.0,5.13166468505152e+26,9.3989685121538e+28,0.704456388950348,6705224089600.0
30008404,0.0,D1,339007963136.0,2.69658065091092e+26,-9.8535308279241e+18,-6.21703194531359e+17,-7.3516514194817e+18,-9.85354618921661e+18,-6.21703194531359e+17,-7.35166678077421e+18,-9.85351546663159e+18,-6.21703194531359e+17,-7.3516360581892e+18,119715569664.0,172468207616.0,2.13763471317061e+26,4.18186849930945e+28,0.704443991184235,15361292369920.0
30008405,0.0,D1,380682338304.0,3.4003137916137e+26,-8.63746112634379e+18,-4.5242410852739e+17,-7.12187204302745e+18,-8.63747118679107e+18,-4.5242410852739e+17,-7.12188210347473e+18,-8.63745106589651e+18,-4.5242410852739e+17,-7.12186198258017e+18,134377111552.0,193590345728.0,3.57849829437772e+24,1.37870776312246e+28,0.699851810932159,10060447088640.0
30008406,0.0,D1,88665251840.0,1.84459254994413e+25,-8.05146951482534e+18,1.03465999556846e+18,-6.34695005443248e+18,-8.05147981812278e+18,1.03465999556846e+18,-6.34696035772992e+18,-8.0514592115279e+18,1.03465999556846e+18,-6.34693975113505e+18,31294607360.0,45084569600.0,4.50066832444503e+23,4.44137505181431e+27,0.708481013774872,10303297290240.0
30008407,0.0,D1,148889812992.0,5.20143995567893e+25,-7.89426814849698e+18,7.93088154663403e+17,-7.71616790932678e+18,-7.89427682115605e+18,7.93088154663403e+17,-7.71617658198585e+18,-7.89425947583791e+18,7.93088154663403e+17,-7.71615923666771e+18,52559671296.0,75720081408.0,2.79297793976749e+25,1.67139000270194e+28,0.671149790287018,8672658849792.0
30008408,0.0,D1,276153171968.0,1.78934339852186e+26,-7.67974045068651e+18,5.31550726626563e+16,-7.30323151618078e+18,-7.67975045000177e+18,5.31550726626563e+16,-7.30324151549604e+18,-7.67973045137125e+18,5.31550726626563e+16,-7.30322151686552e+18,97473003520.0,140424462336.0,9.19643258474776e+23,2.85095663377425e+28,0.684220790863037,9999315107840.0
30008409,0.0,D1,1222774882304.0,3.50821802107287e+27,-6.90462683391561e+18,-8.74052039915968e+16,-7.08495378038572e+18,-6.90463773832857e+18,-8.74052039915968e+16,-7.08496468479869e+18,-6.90461592950265e+18,-8.74052039915968e+16,-7.08494287597276e+18,431667216384.0,621881262080.0,4.10300303106935e+26,2.13855256265039e+29,0.682252466678619,10904413405184.0
30008410,0.0,D1,542157111296.0,6.89674102280954e+26,-7.67536295390488e+18,1.65942511222622e+17,-6.98292251972872e+18,-7.67537660686123e+18,1.65942511222622e+17,-6.98293617268508e+18,-7.67534930094852e+18,1.65942511222622e+17,-6.98290886677237e+18,191393185792.0,275730563072.0,6.81558632469794e+25,2.37953860771709e+28,0.692948520183563,13652956545024.0
30008411,0.0,D1,56067444736.0,7.3759012183744e+24,-7.61285017078123e+18,-1.3450670083525e+17,-6.98810904483815e+18,-7.61286091483428e+18,-1.3450670083525e+17,-6.9881197888912e+18,-7.61283942672819e+18,-1.3450670083525e+17,-6.9880983007851e+18,19792736256.0,28514400256.0,1.27318470671895e+25,1.78989885212202e+28,0.692859828472137,10744052580352.0
30008412,0.0,D1,200651669504.0,9.44667909723907e+25,-8.24006357099781e+18,1.77256295878856e+17,-6.27787771953898e+18,-8.2400750406621e+18,1.77256295878856e+17,-6.27788918920327e+18,-8.24005210133352e+18,1.77256295878856e+17,-6.27786624987469e+18,70871408640.0,102100877312.0,9.88223670077847e+24,1.57676334117736e+27,0.717967689037323,11469664026624.0
30008413,0.0,D1,334867464192.0,2.63111315619333e+26,-8.75995415120693e+18,-4.62802979757074e+17,-6.60236377345335e+18,-8.75996443194901e+18,-4.62802979757074e+17,-6.60237405419543e+18,-8.75994387046484e+18,-4.62802979757074e+17,-6.60235349271127e+18,118320300032.0,170458103808.0,3.85160231733056e+26,4.05973960180277e+28,0.715490520000458,10280742420480.0
30008414,0.0,D1,325758746624.0,2.4899219615206e+26,-7.40658531955267e+18,-1.69823603434198e+17,-7.09792798728152e+18,-7.40659884507535e+18,-1.69823603434198e+17,-7.09794151280421e+18,-7.40657179402998e+18,-1.69823603434198e+17,-7.09791446175884e+18,115089391616.0,165803507712.0,3.69901306396213e+26,3.42519025901477e+28,0.687565445899963,13525523103744.0
30008415,0.0,D1,258188509184.0,1.56411031358884e+26,-7.59373021019218e+18,1.27657823303362e+18,-6.90594389887806e+18,-7.59374289655739e+18,1.27657823303362e+18,-6.90595658524327e+18,-7.59371752382698e+18,1.27657823303362e+18,-6.90593121251286e+18,91147452416.0,131311558656.0,9.52140040112124e+25,3.30180426755035e+28,0.686884224414825,12686365556736.0
