solar_system_id,star_id,radius,age,luminosity,mass,metallicity,temperature,spectral_class
30011630,40121303,684277597.0,7592918528.0,4.12088013968606e+26,1.98290249445958e+30,0.00656544091179967,5378.93994140625,G9
30011631,40121313,242008185.0,12442216448.0,5.23585812135596e+24,5.69556385691762e+29,0.00662759831175208,3250.49731445313,M4
30011632,40121315,492631130.0,11638379520.0,6.41119910695709e+25,1.20983054947488e+30,0.00140023091807961,4419.84130859375,K6
30011633,40121320,181988053.0,11058673664.0,1.21483973047251e+24,4.22939940130152e+29,0.00564499758183956,2513.33276367188,M9
30011634,40121334,91284193.0,12914390016.0,1.06833354532569e+23,1.77299360652748e+29,0.00697723729535937,1910.02514648438,M2
30011635,40121336,111691457.0,11402989568.0,2.04524852181538e+23,2.23786109636525e+29,0.00690529495477676,2405.41918945313,M9
30011636,40121338,211104289.0,11948128256.0,1.13245167152293e+24,4.12229121820889e+29,0.00656676478683949,2389.4833984375,M0
30011637,40121343,499676050.0,7339356160.0,5.01692086405843e+25,1.13968451773834e+30,0.00340843806043267,3764.45776367188,M1
30011638,40121351,630233749.0,12134228992.0,1.25346317733759e+26,1.44265288848691e+30,0.00487137958407402,5045.3779296875,K1
30011639,40121365,323894486.0,10990227456.0,1.12362380920823e+25,7.94708770399111e+29,0.00334640149958432,3534.76928710938,M2
30011640,40121377,125879726.0,12981103616.0,2.14639522613446e+23,2.27460526328448e+29,0.00480489758774638,2114.265625,M1
30011641,40121385,606578606.0,6184532480.0,1.82040642426991e+26,1.60275456155594e+30,0.0193484574556351,5039.90771484375,K2
30011642,40121395,555233190.0,6304902656.0,7.5537516967201e+25,1.27130744971684e+30,0.02125702239573,4406.71875,K6
30011643,40121399,543352436.0,7193424384.0,5.96888446106349e+25,1.19325496756215e+30,0.0231654793024063,4374.470703125,K7
30011644,40121410,171639934.0,8437035520.0,7.14527570050924e+23,3.50611268384156e+29,0.00335741532035172,2275.02392578125,M0
30011645,40121412,484479465.0,8933486592.0,4.61147019152173e+25,1.1123955863279e+30,0.00935401488095522,4040.32958984375,K9
30011646,40121421,902655807.0,11691766784.0,6.02427606746686e+26,2.73902303271736e+30,0.00454239919781685,5111.35302734375,K1
30011647,40121424,166022043.0,12490604544.0,6.34730341894976e+23,3.35119904036955e+29,0.00273886951617897,2205.634765625,M0
30011648,40121427,588960019.0,8978511872.0,1.4783869103725e+26,1.51140510431131e+30,0.0058743404224515,4566.62548828125,K5
30011649,40121429,189037144.0,11804483584.0,1.12119425772157e+24,4.10797451419011e+29,0.00440013268962502,2448.18603515625,M9
30011650,40121435,543010529.0,13167639552.0,1.29835379020957e+26,1.45484883438664e+30,0.00225422740913928,4563.37744140625,K5
30011651,40121463,600427343.0,5111143424.0,2.59260779154875e+26,1.76262517867769e+30,0.0208106935024261,5305.6767578125,G9
30011652,40121491,84756238.0,9790501888.0,8.01212711563363e+22,1.60311648372319e+29,0.0048779365606606,1935.09326171875,M1
30011653,40121497,159252648.0,8730430464.0,5.4790025653213e+23,3.18809341331237e+29,0.00271942350082099,2426.70458984375,M9
30011654,40121506,593364944.0,6477927936.0,2.62692371614675e+26,1.76428850948975e+30,0.00554277375340462,6012.6875,G2
30011655,40121515,796731735.0,5735822848.0,9.59718054811324e+26,2.87123448489642e+30,0.00771870370954275,6717.546875,F6
30011656,40121545,271053282.0,4942908416.0,7.35604214545754e+24,6.65822317571174e+29,0.0181142948567867,3287.20532226563,M4
30011657,40121548,498823386.0,5841194496.0,4.95150086970682e+25,1.13849803260425e+30,0.00467091053724289,4084.83959960938,K9
30011658,40121552,183165565.0,9510195200.0,8.8842156766927e+23,3.78640137954057e+29,0.00497817294672132,2467.6044921875,M9
30011659,40121563,569395139.0,13642662912.0,8.38693025227412e+25,1.29632843628967e+30,0.00222287094220519,4529.2353515625,K5
30011660,40121565,93068525.0,8607123456.0,1.12322810132769e+23,1.81041911648286e+29,0.00350735709071159,1900.24536132813,M2
30011661,40121567,520354463.0,8058240000.0,3.95429571052379e+25,1.06944010966322e+30,0.00485414173454046,3631.78564453125,M2
30011662,40121587,175053496.0,13125404672.0,5.86435937247673e+23,3.25662326234382e+29,0.00151611829642206,2453.04663085938,M9
30011663,40121593,662841793.0,7600286208.0,2.29552758992768e+26,2.02500212720184e+30,0.00326359365135431,5027.65234375,K2
30011664,40121610,791478608.0,10166459392.0,4.51992527257689e+26,2.49775090668914e+30,0.00406512198969722,5511.37255859375,G7
30011665,40121621,530628474.0,6716788736.0,1.22324464353324e+26,1.44228930404666e+30,0.00389758846722543,4703.3037109375,K4
30011666,40121629,2200372698.0,13075551232.0,9.04083934966571e+28,1.61386023770525e+31,0.00642044376581907,13583.6357421875,B8
30011667,40121653,551798588.0,13120350208.0,1.36617674967793e+26,1.4745292400356e+30,0.00839361920952797,5301.20166015625,G9
30011668,40121658,1590371545.0,3269037824.0,2.39661019867099e+28,8.71844116092322e+30,0.0215135421603918,9916.642578125,A3
30011669,40121668,249230614.0,5911902720.0,3.72803394290749e+24,4.94672687004942e+29,0.0164106823503971,3251.90991210938,M4
30011670,40121691,706969870.0,6441411072.0,2.47283105313631e+26,1.73654834651715e+30,0.0207415707409382,5557.517578125,G7
30011671,40121701,756617133.0,6812848128.0,4.08613680402788e+26,1.98074849088048e+30,0.0048218066804111,5334.9501953125,G9
30011672,40121720,135210718.0,10027697152.0,3.17719550194967e+23,2.62159436323948e+29,0.00612164568156004,2239.56518554688,M0
30011673,40121722,617807395.0,5627114496.0,1.48460945831717e+26,1.52054080561441e+30,0.00645635509863496,4747.89794921875,K4
30011674,40121746,675203691.0,9588469760.0,2.15418642322562e+26,1.66766360219978e+30,0.00715756276622415,4956.7451171875,K2
30011675,40121753,492154267.0,9277495296.0,3.38925810448801e+25,1.02540347552648e+30,0.00444691441953182,3860.84155273438,M0
30011676,40121766,482104348.0,10567998464.0,4.72151147628183e+25,1.11736593371952e+30,0.00382713763974607,4028.63549804688,K9
30011677,40121773,416730523.0,10777789440.0,2.324413577057e+25,9.38842422337619e+29,0.0041923257522285,3974.27465820313,M0
30011678,40121790,591365587.0,10811111424.0,9.81341051513365e+25,1.35428025995736e+30,0.00405978411436081,4791.32275390625,K3
30011679,40121796,165709022.0,12163117056.0,8.48789746833221e+23,3.71843670332979e+29,0.00385582051239908,2539.79174804688,M9
30011680,40121799,679650362.0,11442285568.0,3.64714340217103e+26,1.91200292414809e+30,0.00605348264798522,6015.24267578125,G2
30011681,40121805,646158921.0,10159542272.0,1.45701146897593e+26,1.50368807745752e+30,0.00500428909435868,5163.408203125,K1
30011682,40121828,346963036.0,9620332544.0,1.07377828558591e+25,7.80116809082771e+29,0.00464594690129161,3450.7939453125,M3
30011683,40121834,1012074935.0,12273575936.0,1.82026936496144e+27,3.6862762542135e+30,0.00705693475902081,6626.978515625,F7
30011684,40121845,499136986.0,12340791296.0,5.03166073491052e+25,1.13441103219745e+30,0.00528322067111731,4239.02001953125,K8
30011685,40121849,450307072.0,11693180928.0,4.49079897048915e+25,1.10157774030467e+30,0.00749932462349534,4022.96728515625,K9
30011686,40121851,717262100.0,11991473152.0,4.1385775770155e+26,1.97571935947088e+30,0.00538065657019615,5797.90673828125,G4
30011687,40121855,952708819.0,9591469056.0,9.89899879594965e+26,3.04978859721313e+30,0.00417114188894629,5745.517578125,G5
30011688,40121857,510546021.0,12070087680.0,6.29351349145284e+25,1.20349388923351e+30,0.00949921365827322,4052.13793945313,K9
30011689,40121859,141567714.0,13330581504.0,4.22394842836494e+23,2.89617277338741e+29,0.0014797787880525,2461.47509765625,M9
30011690,40121864,691390347.0,8190775296.0,3.42552052952066e+26,1.88727071973042e+30,0.00370215508155525,6181.96728515625,G0
30011691,40121887,790303976.0,10638139392.0,3.54766048031639e+26,2.35590522242211e+30,0.00315084238536656,5396.46630859375,G8
30011692,40121897,279751950.0,7584601088.0,6.69425309613742e+24,6.36602429395361e+29,0.00431467313319445,3370.5673828125,M3
30011693,40121915,537329881.0,12133427200.0,5.9380797819662e+25,1.1851585646746e+30,0.00960106123238802,4401.61376953125,K6
30011694,40121926,572824237.0,13133716480.0,6.77681680267822e+25,1.22608961949647e+30,0.00509986886754632,3803.80688476563,M1
30011695,40121928,545403568.0,10258443264.0,1.19338572900461e+26,1.42660243372707e+30,0.00630390271544456,4484.70849609375,K6
30011696,40121930,746735633.0,3789630976.0,3.43433844212278e+26,2.11420150987628e+30,0.0223131496459246,5653.2392578125,G6
30011697,40121950,614328846.0,6335607296.0,1.36150926225868e+26,1.48442852910952e+30,0.0194481313228607,4928.5263671875,K2
30011698,40121960,630682049.0,5607434752.0,1.17232517352938e+26,1.42897192833352e+30,0.00335023715160787,4303.64404296875,K7
30011699,40121967,113285703.0,12687852544.0,1.27300386377519e+23,1.88777563515477e+29,0.00275223725475371,1824.06408691406,M2
30011700,40121972,237612985.0,9136139264.0,3.21506342494126e+24,4.62013858219508e+29,0.00312409759499133,3207.39013671875,M4
30011701,40121975,505716890.0,13051239424.0,3.40178090728675e+25,1.02277965315074e+30,0.00255077425390482,3946.69458007813,M0
30011702,40121984,123474518.0,10669547520.0,2.75067435304818e+23,2.48890190969994e+29,0.00230748020112514,2128.51831054688,M1
30011703,40121990,563995700.0,10157453312.0,6.77139299875195e+25,1.22909002226503e+30,0.005954519379884,3954.20703125,M0
30011704,40122016,450784723.0,8223100928.0,3.8303444278106e+25,1.06028959901883e+30,0.00349827227182686,4326.09375,K7
30011705,40122028,480865198.0,12495995904.0,3.75537455405204e+25,1.05021494014321e+30,0.00371750467456877,4039.22631835938,K9
30011706,40122037,594930260.0,11091475456.0,1.54685052526255e+26,1.52616291513853e+30,0.0061352513730526,4803.8720703125,K3
30011707,40122043,597198398.0,9261068288.0,1.38001457474483e+26,1.4837849272263e+30,0.00246262131258845,4920.0400390625,K2
30011708,40122062,748453967.0,6963556352.0,2.50731170715888e+26,2.0544485378531e+30,0.00263327499851584,4641.078125,K5
30011709,40122085,732687519.0,10004950016.0,2.88134342402064e+26,2.21459554564036e+30,0.00627977680414915,4974.64306640625,K2
30011710,40122116,565467223.0,13188737024.0,9.13943105028456e+25,1.32643507155417e+30,0.00581664778292179,4249.2626953125,K8
30011711,40122139,110386075.0,12659999744.0,1.86381614693916e+23,2.16317044802025e+29,0.00569435581564903,2127.43627929688,M1
30011712,40122141,837992757.0,6394505728.0,5.58827030028019e+26,2.51589763882019e+30,0.00567535776644945,5470.92578125,G8
30011713,40122153,331720093.0,9266370560.0,1.12931128628261e+25,7.97677816654221e+29,0.00322431186214089,3536.90625,M2
30011714,40122157,266368988.0,10834100224.0,5.92795978287521e+24,6.01890995683948e+29,0.00245398818515241,3378.90258789063,M3
30011715,40122161,145596480.0,9405817856.0,2.98737093938382e+23,2.56575804641933e+29,0.00505551090463996,2171.01318359375,M0
30011716,40122165,228758343.0,12713572352.0,1.37798518501859e+24,4.4195471877862e+29,0.00254942383617163,2375.43823242188,M0
30011717,40122169,729644018.0,5608046592.0,2.4843309378593e+26,2.00777508538806e+30,0.0071464478969574,4673.7822265625,K4
30011718,40122180,533512003.0,12347549696.0,1.0591803163126e+26,1.37986309480486e+30,0.00287877605296671,4552.42138671875,K5
30011719,40122185,527853097.0,11072457728.0,1.0669598616908e+26,1.3840799791794e+30,0.00478874891996384,5180.44482421875,K0
30011720,40122187,854812422.0,11987468288.0,5.02259240775761e+26,2.61908792000504e+30,0.0025885202921927,5660.6083984375,G5
30011721,40122202,524137688.0,6521367552.0,3.7521376116357e+25,1.05712440454949e+30,0.0203266926109791,3866.02026367188,M0
30011722,40122216,442126504.0,9632050176.0,4.04611760733089e+25,1.07391751755189e+30,0.00258606439456344,3868.0546875,M0
30011723,40122220,1420025625.0,9029774336.0,7.81998565872949e+27,6.75038850676888e+30,0.00585395051166415,8819.87109375,A6
30011724,40122240,90784967.0,6682810368.0,1.00047429693239e+23,1.74038264364871e+29,0.00644958717748523,2135.4833984375,M1
30011725,40122247,502106836.0,6432182784.0,4.03718431034459e+25,1.0778484909701e+30,0.00642397906631231,4059.52709960938,K9
30011726,40122250,539142752.0,12641702912.0,4.97223224303406e+25,1.1305890887766e+30,0.00151531584560871,3740.8720703125,M1
30011727,40122255,139612911.0,7061635584.0,2.43360418589069e+23,2.38967800079246e+29,0.00163887429516762,2074.90380859375,M1
30011728,40122261,486021594.0,12388344832.0,6.30796144257997e+25,1.20389736822581e+30,0.00192699197214097,4309.84130859375,K7
30011729,40122273,471541284.0,6620165632.0,4.05243146665872e+25,1.07858978917111e+30,0.00207949080504477,4383.31396484375,K7
30011730,40122281,500637598.0,7351602688.0,4.14800081952439e+25,1.08402829308637e+30,0.00765540497377515,4143.62109375,K8
30011731,40122287,125910212.0,6645832192.0,2.6247308291808e+23,2.4561919660197e+29,0.00524944206699729,2084.71215820313,M1
30011732,40122294,1695730404.0,7876700672.0,2.42727063529767e+28,9.66718317456621e+30,0.00738817453384399,10168.041015625,A2
30011733,40122306,594233438.0,5930962944.0,1.1288002653549e+26,1.41397263457383e+30,0.00460028368979692,4154.61767578125,K8
30011734,40122330,695357765.0,7683217408.0,3.86558273572915e+26,1.94956727167807e+30,0.00541264796629548,5342.0830078125,G9
30011735,40122346,444124934.0,11864037376.0,4.10959423719433e+25,1.07599943892899e+30,0.00404414953663945,3982.3310546875,M0
30011736,40122352,217449983.0,6001546240.0,1.36071384441883e+24,4.42421364144991e+29,0.00569117907434702,2368.92626953125,M0
30011737,40122355,797534099.0,12751832064.0,4.52475795058932e+26,2.56803044917089e+30,0.00576748605817556,5437.7568359375,G8
30011738,40122364,630839888.0,11221203968.0,3.38057171717114e+26,1.87457050064818e+30,0.00657505728304386,5376.8994140625,G9
30011739,40122384,451756749.0,10689811456.0,3.64105224116103e+25,1.04338685155616e+30,0.00348554248921573,4076.09985351563,K9
30011740,40122396,89706811.0,9914779648.0,8.37969920786058e+22,1.62885338105482e+29,0.00598945887759328,1996.33996582031,M1
30011741,40122399,165622245.0,11900152832.0,4.41827550969425e+23,2.94552924781443e+29,0.00237684906460345,2253.943359375,M0
30011742,40122405,258775663.0,10669863936.0,4.50740167426231e+24,5.34376568783112e+29,0.00699082855135202,3238.21875,M4
30011743,40122407,246948221.0,10559792128.0,4.65331916688025e+24,5.41880786913711e+29,0.00222964328713715,3450.19482421875,M3
30011744,40122409,178553374.0,7230017536.0,8.58150388586718e+23,3.7474195664871e+29,0.00743947410956025,2470.447265625,M9
30011745,40122420,574140140.0,6173596672.0,7.44252935917068e+25,1.26663668925489e+30,0.00430876901373267,4283.291015625,K7
30011746,40122424,134479480.0,9683272704.0,2.26466641767666e+23,2.32361114922382e+29,0.00271191797219217,1943.22143554688,M1
30011747,40122426,693212747.0,12511392768.0,3.28707144335449e+26,1.85869624682655e+30,0.00594143662601709,5123.9931640625,K1
30011748,40122430,192325204.0,7139341824.0,8.86857197302706e+23,3.7920738861598e+29,0.0075355707667768,2528.00219726563,M9
30011749,40122436,966546713.0,7382205952.0,2.2546677566565e+27,3.68338269026425e+30,0.00338510167784989,7433.88671875,F2
30011750,40122446,284215673.0,6915054080.0,8.18121343057777e+24,6.95197099367625e+29,0.00407848600298166,3128.79077148438,M5
30011751,40122452,484777439.0,9183566848.0,5.83659686411909e+25,1.1832066028231e+30,0.00400193501263857,4474.09326171875,K6
30011752,40122460,159796961.0,5993779200.0,3.82032177852916e+23,2.8107126738309e+29,0.00225143879652023,1973.83178710938,M1
30011753,40122463,598439718.0,12727890944.0,3.07209216558227e+26,1.82558255970149e+30,0.0071542588993907,5914.23291015625,G3
30011754,40122474,597986239.0,5301216768.0,8.74010515794894e+25,1.32349526619233e+30,0.0204963106662035,4120.09716796875,K9
30011755,40122480,547534724.0,13117214720.0,1.2503314735962e+26,1.44054784640351e+30,0.00182408606633544,4627.83740234375,K5
30011756,40122492,210558446.0,6006371840.0,1.19006813108212e+24,4.2174465250494e+29,0.00289963977411389,2587.87573242188,M8
30011757,40122499,128284982.0,10510449664.0,2.89959668336629e+23,2.53649429690362e+29,0.00426896661520004,2315.69555664063,M0
30011758,40122503,173884350.0,13411428352.0,6.12160102002446e+23,3.3064158945392e+29,0.000964516890235245,2490.4052734375,M9
30011759,40122508,265471674.0,6667494912.0,6.02265672003835e+24,6.0871288852617e+29,0.00750563386827707,3054.68383789063,M5
30011760,40122518,650273458.0,10639991808.0,1.57639234026055e+26,1.53443997687824e+30,0.00473924819380045,4889.3359375,K3
30011761,40122521,519463750.0,11636271104.0,4.55799354162064e+25,1.10594725156394e+30,0.00412821816280484,3852.923828125,M0
30011762,40122534,463271012.0,5971013120.0,3.48165069743989e+25,1.03748200450598e+30,0.00557035906240344,4075.74755859375,K9
30011763,40122538,555799604.0,9672940544.0,1.44892284840077e+26,1.50225293139391e+30,0.00466434471309185,5262.26171875,K0
30011764,40122542,455293264.0,9058972672.0,3.38523279434682e+25,1.02533758906931e+30,0.00533079728484154,3717.50170898438,M1
30011765,40122556,178796232.0,5502285824.0,7.37315351819854e+23,3.5569468811884e+29,0.00598954828456044,2561.18872070313,M8
30011766,40122559,551151935.0,7079137280.0,6.31986466536213e+25,1.21153694826927e+30,0.00406246818602085,4365.48876953125,K7
30011767,40122568,595770066.0,12755823616.0,1.04013174721348e+26,1.37282895992343e+30,0.00300724012777209,4263.22265625,K7
30011768,40122578,1199516080.0,7177499648.0,7.08178414953568e+27,6.33539751835522e+30,0.00538561306893826,8695.1748046875,A7
30011769,40122602,655500002.0,7301478400.0,2.23363212273251e+26,1.68844050356713e+30,0.00816405471414328,4828.51171875,K3
30011770,40122619,644723896.0,8233957376.0,2.11447169003957e+26,1.99822200244573e+30,0.00207630847580731,5569.22509765625,G7
30011771,40122624,284968883.0,9992073216.0,6.36284350379517e+24,6.21156928671441e+29,0.00523291621357203,3110.2041015625,M5
30011772,40122640,196852309.0,11439115264.0,9.07758871547694e+23,3.81043520262383e+29,0.00258666486479342,2447.81909179688,M9
30011773,40122647,506399299.0,5643848192.0,3.26496140649204e+25,1.02069599394277e+30,0.00504898792132735,3467.59204101563,M3
30011774,40122653,984989681.0,11615622144.0,1.89525419902945e+27,4.36680296320223e+30,0.00949518661946058,6657.4384765625,F7
30011775,40122672,539968123.0,13675327488.0,5.16944361691448e+25,1.14129873593898e+30,0.0030948631465435,3933.978515625,M0
30011776,40122674,537718597.0,6400672256.0,4.3816477411306e+25,1.1013816676483e+30,0.00372051680460572,4158.37939453125,K8
30011777,40122677,463581749.0,12737781760.0,2.29351897008235e+25,9.34694900081976e+29,0.00681397551670671,3678.20385742188,M2
30011778,40122681,439555143.0,9668133888.0,3.41104370923906e+25,1.02669287047097e+30,0.00353483925573528,3935.4482421875,M0
30011779,40122705,274725931.0,9010848768.0,6.8628021496604e+24,6.42522236902559e+29,0.00197302969172597,3521.83666992188,M2
30011780,40122715,597336301.0,6977051136.0,1.65651595761215e+26,1.56146234014545e+30,0.00295180734246969,4979.41845703125,K2
30011781,40122727,1055048897.0,5439246336.0,3.04174295504291e+27,3.87081092255984e+30,0.0237936303019524,7804.36669921875,A9
30011782,40122752,195499617.0,6340922880.0,1.15735009227882e+24,4.17397657489061e+29,0.016742043197155,2426.50512695313,M9
30011783,40122757,754745182.0,3426139648.0,9.02307360035362e+26,2.70443264270364e+30,0.0199843980371952,7294.001953125,F3
30011784,40122764,139218720.0,7111986176.0,3.36557891263475e+23,2.68290711402249e+29,0.000933267059735954,2157.96704101563,M1
30011785,40122769,595652021.0,8014981120.0,1.12905916540798e+26,1.40957501578926e+30,0.00612094951793551,4241.75146484375,K8
30011786,40122772,656902025.0,8746473472.0,3.24092322370529e+26,1.85868173971672e+30,0.00252757524140179,6116.673828125,G0
30011787,40122780,757167789.0,9414526976.0,2.20999594061599e+26,2.05114877482846e+30,0.00601803418248892,4921.576171875,K2
30011788,40122793,522407548.0,13390727168.0,4.04786912568069e+25,1.07038783194793e+30,0.0059353169053793,3851.39135742188,M0
30011789,40122811,479403852.0,12041943040.0,3.38016570433408e+25,1.02191202220157e+30,0.00538112502545118,3807.99829101563,M1
30011790,40122817,134341608.0,5688145408.0,2.77237665922053e+23,2.50758038029697e+29,0.00291112693957984,2001.49475097656,M1
30011791,40122820,227863555.0,9247346688.0,1.33878758324422e+24,4.38451100637649e+29,0.00430762954056263,2634.6572265625,M8
30011792,40122830,495473169.0,13695517696.0,3.71850458550331e+25,1.0465049734764e+30,0.00786904618144035,3633.57275390625,M2
30011793,40122832,471574879.0,13285970944.0,4.48926235670781e+25,1.10003061748702e+30,0.0037719365209341,4147.5830078125,K8
30011794,40122842,242735581.0,11995521024.0,4.43451167089806e+24,5.30045063129297e+29,0.00780322076752782,3167.208984375,M5
30011795,40122848,158923623.0,11415000064.0,5.68821890730666e+23,3.22465624135866e+29,0.00461885659024119,2213.72436523438,M0
30011796,40122859,461592264.0,11944894464.0,2.71408375179154e+25,9.77380030710248e+29,0.00357042485848069,3668.18286132813,M2
30011797,40122863,598025257.0,12234117120.0,8.63101572518304e+25,1.30761678113032e+30,0.00390832126140594,4250.33984375,K8
30011798,40122882,522975287.0,13539763200.0,4.07797744018919e+25,1.07235535871936e+30,0.00285985600203276,4001.45703125,K9
30011799,40122894,600703481.0,11656974336.0,2.27677592117443e+26,1.68870767617326e+30,0.00606432557106018,5959.8359375,G2
30011800,40122932,219233316.0,13242050560.0,3.83035659113247e+24,4.96905195204452e+29,0.00651843287050724,3143.85107421875,M5
30011801,40122941,626037030.0,12952189952.0,1.96224067244105e+26,1.62215117186874e+30,0.00587455555796623,5220.3935546875,K0
30011802,40122954,170804293.0,11664082944.0,8.50068985300177e+23,3.72158444393262e+29,0.00055964186321944,2495.61645507813,M9
30011803,40122957,1309658564.0,7464242688.0,1.03933572224517e+28,7.23570029225789e+30,0.00535107869654894,9502.4970703125,A4
30011804,40122973,1128926167.0,6187062784.0,3.73233120417318e+27,5.02474905350075e+30,0.00599019508808851,7986.05517578125,A9
30011805,40122975,520613785.0,11557816320.0,5.2138716776788e+25,1.14585502623738e+30,0.00634135026484728,4299.78857421875,K7
30011806,40122995,623932393.0,11133038592.0,2.72927787371646e+26,1.77206114693124e+30,0.00924775190651417,6088.98583984375,G1
30011807,40123015,555243579.0,13026751488.0,5.68047422915705e+25,1.1705500561861e+30,0.00416192691773176,4101.80126953125,K9
30011808,40123029,239715711.0,12844953600.0,3.6911292137754e+24,4.89103165753977e+29,0.00534082902595401,3374.82202148438,M3
30011809,40123032,1809720893.0,9752313856.0,2.59880186140991e+28,1.01834398342599e+31,0.00696036638692021,9705.30078125,A4
30011810,40123044,824626674.0,8110915584.0,3.92221977405866e+26,2.3473067375301e+30,0.00700332224369049,5217.97265625,K0
30011811,40123052,760170332.0,4458642432.0,5.28515413953075e+26,2.40013845812026e+30,0.0191152822226286,5978.02001953125,G2
30011812,40123066,577449401.0,5642370560.0,1.69243711787944e+26,1.57383554479348e+30,0.0184472650289536,4949.76806640625,K2
30011813,40123074,548614390.0,11671382016.0,6.96264930247677e+25,1.23635211522132e+30,0.00829801242798567,4462.490234375,K6
30011814,40123082,595011367.0,9561675776.0,2.03854175548569e+26,1.64367095815225e+30,0.00505848322063684,5664.865234375,G5
30011815,40123084,460058449.0,13659359232.0,3.24497366753527e+25,1.0096838886519e+30,0.00309191248379648,3792.36547851563,M1
30011816,40123088,234158362.0,13301947392.0,4.44021978526737e+24,5.2985125720884e+29,0.00509667256847024,3236.16455078125,M4
30011817,40123098,463028751.0,11923763200.0,5.62850744525841e+25,1.16878706455178e+30,0.00270611979067326,4711.84814453125,K4
30011818,40123101,211109745.0,12390281216.0,3.80784839282841e+24,4.95928420921135e+29,0.00499019911512733,3051.87231445313,M5
30011819,40123103,248749444.0,10909209600.0,4.24886969137815e+24,5.20723905049681e+29,0.00527294911444187,2892.19116210938,M6
30011820,40123114,325304629.0,13188387840.0,1.13178764638235e+25,7.95913162746902e+29,0.00634630629792809,3453.60913085938,M3
30011821,40123119,516930192.0,13184896000.0,5.88385188841271e+25,1.18128969982038e+30,0.00973600242286921,4542.7509765625,K5
30011822,40123128,276101990.0,11778491392.0,6.7341781913812e+24,6.35726487081186e+29,0.00835108105093241,3058.34887695313,M5
30011823,40123136,155725523.0,4680534528.0,6.26034215273697e+23,3.35912959374622e+29,0.016435269266367,2399.78735351563,M0
30011824,40123145,1379071595.0,13163784192.0,6.29404973830306e+27,6.6463888497478e+30,0.00560183636844158,8174.08837890625,A8
30011825,40123164,539922248.0,12165965824.0,5.52001015297727e+25,1.16257439476478e+30,0.00427653407678008,4319.3232421875,K7
30011826,40123170,257062660.0,12428562432.0,6.1661205074641e+24,6.11534634725946e+29,0.00485426699742675,3575.00219726563,M2
30011827,40123174,549774731.0,12037752832.0,9.11532853447786e+25,1.32676042371538e+30,0.00909986440092325,4635.68505859375,K5
30011828,40123187,185078094.0,11963858944.0,1.1889830878311e+24,4.19459631590141e+29,0.0071243136189878,2403.0458984375,M9
30011829,40123196,148976709.0,13603764224.0,3.18256811616113e+23,2.61729304295223e+29,0.00651078810915351,2292.29150390625,M0
30011830,40123199,457901591.0,12552072192.0,2.41005973453252e+25,9.47041508361973e+29,0.00443513737991452,3322.59790039063,M4
30011831,40123205,162558013.0,12868233216.0,6.55322024370413e+23,3.38888730279603e+29,0.00456394581124187,2217.61791992188,M0
30011832,40123215,504258732.0,10867001344.0,4.22469592502245e+25,1.08483358879796e+30,0.00585686462000012,3889.22485351563,M0
30011833,40123227,96553007.0,6141705216.0,9.99940260088572e+22,1.74114653365098e+29,0.00426757289096713,1949.10168457031,M1
30011834,40123235,596438913.0,11184057344.0,1.78284793099863e+26,1.58413226823059e+30,0.00422570249065757,4867.14599609375,K3
30011835,40123243,1498027091.0,5717682688.0,1.14249192211111e+28,7.22810884257362e+30,0.00394884683191776,8845.80859375,A6
30011836,40123254,145297137.0,11066763264.0,4.56078849716667e+23,2.98070880027056e+29,0.00748725840821862,2223.95092773438,M0
30011837,40123264,539160313.0,13611124736.0,8.6548323164566e+25,1.30713049071938e+30,0.00491790426895022,4649.39501953125,K5
30011838,40123275,513279974.0,11733881856.0,4.61685986897146e+25,1.1095925406994e+30,0.00372418970800936,4268.05322265625,K7
30011839,40123292,499866140.0,11150645248.0,4.40342458367822e+25,1.09643489431017e+30,0.00979026407003403,4309.64453125,K7
30011840,40123304,108657471.0,7445751296.0,1.28200376719853e+23,1.90000089750562e+29,0.0040207402780652,1789.95275878906,M2
30011841,40123306,722434521.0,8395454464.0,2.95386071092088e+26,1.81464344330698e+30,0.00488090049475431,4924.77392578125,K2
30011842,40123315,684032292.0,5712845824.0,2.00837026087873e+26,1.64612537979752e+30,0.0049945991486311,5257.8017578125,K0
30011843,40123320,560658491.0,10115889152.0,5.3160537271263e+25,1.15331319185004e+30,0.00697085540741682,3986.05541992188,M0
30011844,40123333,640726603.0,7914481152.0,1.42776784559588e+26,1.49958891223467e+30,0.00405482389032841,4712.28369140625,K4
30011845,40123335,522834971.0,11921310720.0,5.96171974566526e+25,1.18661426247714e+30,0.00494691357016563,4141.82080078125,K8
30011846,40123337,438870683.0,9568369664.0,3.38243303976504e+25,1.0245302532954e+30,0.00572912534698844,4232.32275390625,K8
30011847,40123349,533347640.0,12621258752.0,4.37091358075411e+25,1.09290059967653e+30,0.00686602247878909,3964.5751953125,M0
30011848,40123351,159042432.0,7848653824.0,5.12667371668111e+23,3.1157648926821e+29,0.00425487104803324,2521.451171875,M9
30011849,40123353,117454956.0,9019727872.0,2.16458382387753e+23,2.28760386037057e+29,0.00265702581964433,2365.42651367188,M0
30011850,40123355,507273263.0,8340452352.0,5.75929716658402e+25,1.18024911692114e+30,0.00481842365115881,4529.49365234375,K5
30011851,40123362,1309920583.0,11292300288.0,5.21103342474213e+27,6.09110987798569e+30,0.00618432741612196,7739.9072265625,F0
